CodigoEstacion,CodigoSensor,FechaObservacion,ValorObservado,NombreEstacion,Departamento,Municipio,ZonaHidrografica,Latitud,Longitud,DescripcionSensor,UnidadMedida,Fecha
0014015020,0068,2014 Dec 26 12:00:00 AM,26.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-26T00:00:00.000-05:00
0014015020,0068,2018 Jan 06 04:00:00 PM,31.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-01-06T16:00:00.000-05:00
0014015020,0068,2019 Apr 11 02:00:00 PM,31.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-04-11T14:00:00.000-05:00
0014015020,0068,2014 Dec 28 09:00:00 AM,29.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-28T09:00:00.000-05:00
0014015020,0068,2016 Oct 18 09:00:00 PM,27.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-10-18T21:00:00.000-05:00
0014015020,0068,2016 Jan 03 11:00:00 AM,29.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-01-03T11:00:00.000-05:00
0014015020,0068,2018 Feb 13 12:00:00 PM,32.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-02-13T12:00:00.000-05:00
0014015020,0068,2016 Aug 14 07:00:00 PM,29.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-08-14T19:00:00.000-05:00
0014015020,0068,2017 Mar 28 10:00:00 AM,28.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-28T10:00:00.000-05:00
0014015020,0068,2019 Feb 21 04:00:00 AM,25.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-02-21T04:00:00.000-05:00
0014015020,0068,2017 May 07 11:00:00 PM,26.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-05-07T23:00:00.000-05:00
0014015020,0068,2014 Nov 20 10:00:00 AM,30.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-11-20T10:00:00.000-05:00
0014015020,0068,2016 Jul 22 05:00:00 AM,26.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-07-22T05:00:00.000-05:00
0014015020,0068,2014 Oct 03 10:00:00 AM,32.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-10-03T10:00:00.000-05:00
0014015020,0068,2018 Jul 12 08:00:00 AM,30.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-07-12T08:00:00.000-05:00
0014015020,0068,2016 May 11 07:00:00 PM,28.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-05-11T19:00:00.000-05:00
0014015020,0068,2016 May 19 07:00:00 AM,28.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-05-19T07:00:00.000-05:00
0014015020,0068,2014 Sep 16 07:00:00 PM,25.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-09-16T19:00:00.000-05:00
0014015020,0068,2018 Jan 02 06:00:00 AM,25.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-01-02T06:00:00.000-05:00
0014015020,0068,2018 Jan 08 04:00:00 AM,25.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-01-08T04:00:00.000-05:00
0014015020,0068,2018 Oct 15 09:00:00 PM,28.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-15T21:00:00.000-05:00
0014015020,0068,2019 Mar 19 09:00:00 AM,29.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-03-19T09:00:00.000-05:00
0014015020,0068,2017 Aug 17 03:00:00 PM,32.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-08-17T15:00:00.000-05:00
0014015020,0068,2017 Oct 24 10:00:00 PM,25.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-10-24T22:00:00.000-05:00
0014015020,0068,2018 Oct 13 10:00:00 PM,27.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-13T22:00:00.000-05:00
0014015020,0068,2015 Oct 10 06:00:00 PM,28.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-10-10T18:00:00.000-05:00
0014015020,0068,2017 Aug 23 04:00:00 PM,30.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-08-23T16:00:00.000-05:00
0014015020,0068,2019 Aug 05 03:00:00 PM,29.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-08-05T15:00:00.000-05:00
0014015020,0068,2018 Jun 13 01:00:00 AM,27.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-06-13T01:00:00.000-05:00
0014015020,0068,2017 Mar 19 01:00:00 PM,29.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-19T13:00:00.000-05:00
0014015020,0068,2016 Jul 06 02:00:00 PM,31.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-07-06T14:00:00.000-05:00
0014015020,0068,2017 Jan 23 10:00:00 PM,26.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-01-23T22:00:00.000-05:00
0014015020,0068,2014 Dec 08 02:00:00 AM,26.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-08T02:00:00.000-05:00
0014015020,0068,2018 Oct 02 11:00:00 PM,27.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-02T23:00:00.000-05:00
0014015020,0068,2015 Apr 10 04:00:00 AM,25.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-04-10T04:00:00.000-05:00
0014015020,0068,2018 Apr 18 07:00:00 AM,27.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-18T07:00:00.000-05:00
0014015020,0068,2015 Sep 03 05:00:00 PM,27.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-09-03T17:00:00.000-05:00
0014015020,0068,2017 Jun 16 06:00:00 PM,29.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-06-16T18:00:00.000-05:00
0014015020,0068,2019 Mar 22 07:00:00 AM,25.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-03-22T07:00:00.000-05:00
0014015020,0068,2017 Apr 09 11:00:00 PM,27.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-04-09T23:00:00.000-05:00
0014015020,0068,2014 Sep 26 08:00:00 AM,28.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-09-26T08:00:00.000-05:00
0014015020,0068,2015 Sep 03 06:00:00 PM,27.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-09-03T18:00:00.000-05:00
0014015020,0068,2018 Apr 12 12:00:00 AM,25.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-12T00:00:00.000-05:00
0014015020,0068,2015 Aug 30 06:00:00 PM,29.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-30T18:00:00.000-05:00
0014015020,0068,2016 Aug 04 04:00:00 PM,28.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-08-04T16:00:00.000-05:00
0014015020,0068,2017 Feb 19 01:00:00 PM,31.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-02-19T13:00:00.000-05:00
0014015020,0068,2016 Feb 06 05:00:00 AM,24.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-02-06T05:00:00.000-05:00
0014015020,0068,2018 May 28 12:00:00 PM,32.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-05-28T12:00:00.000-05:00
0014015020,0068,2017 Nov 25 10:00:00 PM,27.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-11-25T22:00:00.000-05:00
0014015020,0068,2018 Jul 31 02:00:00 AM,27.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-07-31T02:00:00.000-05:00
0014015020,0068,2019 Jun 18 01:00:00 AM,27.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-06-18T01:00:00.000-05:00
0014015020,0068,2018 Jan 08 11:00:00 AM,34.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-01-08T11:00:00.000-05:00
0014015020,0068,2018 Apr 23 12:00:00 PM,31.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-23T12:00:00.000-05:00
0014015020,0068,2014 Oct 27 12:00:00 PM,26.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-10-27T12:00:00.000-05:00
0014015020,0068,2018 Jan 08 03:00:00 PM,32.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-01-08T15:00:00.000-05:00
0014015020,0068,2018 Aug 28 09:00:00 PM,28.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-08-28T21:00:00.000-05:00
0014015020,0068,2018 Oct 11 11:00:00 PM,25.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-10-11T23:00:00.000-05:00
0014015020,0068,2017 Feb 13 09:00:00 PM,25.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-02-13T21:00:00.000-05:00
0014015020,0068,2015 Nov 23 07:00:00 PM,27.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-11-23T19:00:00.000-05:00
0014015020,0068,2017 Feb 07 08:00:00 AM,26.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-02-07T08:00:00.000-05:00
0014015020,0068,2018 Feb 18 10:00:00 PM,25.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-02-18T22:00:00.000-05:00
0014015020,0068,2015 May 20 03:00:00 AM,27.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-05-20T03:00:00.000-05:00
0014015020,0068,2017 Jul 08 03:00:00 PM,31.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-07-08T15:00:00.000-05:00
0014015020,0068,2016 May 11 05:00:00 AM,26.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-05-11T05:00:00.000-05:00
0014015020,0068,2017 Mar 15 01:00:00 AM,26.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-15T01:00:00.000-05:00
0014015020,0068,2016 Nov 10 09:00:00 PM,28.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-11-10T21:00:00.000-05:00
0014015020,0068,2018 Apr 04 04:00:00 PM,28.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-04T16:00:00.000-05:00
0014015020,0068,2017 Jan 03 06:00:00 PM,26.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-01-03T18:00:00.000-05:00
0014015020,0068,2016 Jul 18 04:00:00 PM,28.9,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-07-18T16:00:00.000-05:00
0014015020,0068,2017 Jul 05 06:00:00 AM,26.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-07-05T06:00:00.000-05:00
0014015020,0068,2019 Feb 03 08:00:00 AM,27.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-02-03T08:00:00.000-05:00
0014015020,0068,2018 Sep 22 11:00:00 AM,34.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-09-22T11:00:00.000-05:00
0014015020,0068,2015 May 01 03:00:00 AM,28.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-05-01T03:00:00.000-05:00
0014015020,0068,2017 Mar 18 01:00:00 PM,30.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-03-18T13:00:00.000-05:00
0014015020,0068,2014 Dec 21 06:00:00 AM,25.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-12-21T06:00:00.000-05:00
0014015020,0068,2015 Mar 16 11:00:00 PM,25.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-03-16T23:00:00.000-05:00
0014015020,0068,2014 Sep 10 08:00:00 PM,29.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2014-09-10T20:00:00.000-05:00
0014015020,0068,2017 May 14 01:00:00 AM,27.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-05-14T01:00:00.000-05:00
0014015020,0068,2019 Jan 11 07:00:00 PM,26.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-01-11T19:00:00.000-05:00
0014015020,0068,2018 Sep 10 07:00:00 AM,28.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-09-10T07:00:00.000-05:00
0014015020,0068,2018 Nov 25 07:00:00 AM,26.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-11-25T07:00:00.000-05:00
0014015020,0068,2019 May 05 11:00:00 AM,32.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-05-05T11:00:00.000-05:00
0014015020,0068,2018 Feb 27 11:00:00 PM,24.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-02-27T23:00:00.000-05:00
0014015020,0068,2018 Jul 18 11:00:00 AM,32.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-07-18T11:00:00.000-05:00
0014015020,0068,2017 Apr 16 07:00:00 PM,28.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-04-16T19:00:00.000-05:00
0014015020,0068,2017 Apr 25 04:00:00 AM,28.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-04-25T04:00:00.000-05:00
0014015020,0068,2015 Jan 25 10:00:00 AM,30.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-01-25T10:00:00.000-05:00
0014015020,0068,2019 Jun 18 04:00:00 PM,34.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-06-18T16:00:00.000-05:00
0014015020,0068,2015 Dec 01 05:00:00 PM,29.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-12-01T17:00:00.000-05:00
0014015020,0068,2016 May 07 06:00:00 PM,29.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-05-07T18:00:00.000-05:00
0014015020,0068,2015 Mar 30 07:00:00 AM,26.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-03-30T07:00:00.000-05:00
0014015020,0068,2017 Feb 15 05:00:00 PM,28.6,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-02-15T17:00:00.000-05:00
0014015020,0068,2017 Jun 13 06:00:00 PM,26.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-06-13T18:00:00.000-05:00
0014015020,0068,2015 Jun 28 12:00:00 PM,29.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-06-28T12:00:00.000-05:00
0014015020,0068,2015 Feb 17 11:00:00 PM,26.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-02-17T23:00:00.000-05:00
0014015020,0068,2017 Jun 03 11:00:00 PM,28.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-06-03T23:00:00.000-05:00
0014015020,0068,2018 Apr 14 01:00:00 PM,31.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-04-14T13:00:00.000-05:00
0014015020,0068,2017 May 05 08:00:00 PM,29.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-05-05T20:00:00.000-05:00
0014015020,0068,2015 Aug 27 11:00:00 PM,28.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-08-27T23:00:00.000-05:00
0014015020,0068,2016 Jul 06 12:00:00 PM,32.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-07-06T12:00:00.000-05:00
0014015020,0068,2018 Jan 28 02:00:00 AM,25.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-01-28T02:00:00.000-05:00
0014015020,0068,2018 Feb 03 02:00:00 AM,25.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-02-03T02:00:00.000-05:00
0014015020,0068,2016 Jul 20 08:00:00 PM,29.0,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2016-07-20T20:00:00.000-05:00
0014015020,0068,2015 Apr 08 03:00:00 AM,25.8,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-04-08T03:00:00.000-05:00
0014015020,0068,2017 Oct 21 10:00:00 AM,32.1,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-10-21T10:00:00.000-05:00
0014015020,0068,2017 May 06 03:00:00 PM,30.2,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-05-06T15:00:00.000-05:00
0014015020,0068,2015 Apr 12 10:00:00 AM,30.3,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2015-04-12T10:00:00.000-05:00
0014015020,0068,2018 Dec 15 11:00:00 AM,31.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-12-15T11:00:00.000-05:00
0014015020,0068,2019 Jul 07 11:00:00 AM,32.5,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2019-07-07T11:00:00.000-05:00
0014015020,0068,2018 Jun 17 11:00:00 PM,27.7,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2018-06-17T23:00:00.000-05:00
0014015020,0068,2017 Aug 13 09:00:00 PM,28.4,APTO RAFAEL NUÑEZ  TX GPRS,BOLÍVAR,CARTAGENA,CARIBE - LITORAL,10.447,-75.516,Temp Aire 2 m,°C,2017-08-13T21:00:00.000-05:00
